"시설번호","지역코드","시설일련번호","시도명","시군구명","수용시설명","도로명주소코드","법정동코드","행정동코드","상세주소","시설면적","경도","위도","X좌표","Y좌표"
"428","1114000000","24","서울특별시","중구","장충단공원","1114014400101970028017066","1114014400","1114058000","서울특별시 중구 장충동2가 196-1","32651","127.004324","37.557772","200382.079978","550916.089856"
"429","1114000000","41","서울특별시","중구","손기정체육공원","1114017400100060001000917","1114017400","1114068000","서울특별시 중구 만리동2가 6-1","4244","126.966035","37.556312","196998.854499","550754.587325"
"430","1111000000","65","서울특별시","종로구","숭인(근린)공원","1111017500100580447002045","1111017500","1111070000","서울특별시 종로구 숭인동 58-0","34047","127.017888","37.576576","201580.167800","553003.283581"
"431","1111000000","74","서울특별시","종로구","낙산(어린이)공원 지진옥외대피소","","1111017400","1111067000","서울특별시 종로구 창신동 611-48","1641","127.010466","37.580035","200924.512331","553387.124114"
"432","1111000000","64","서울특별시","종로구","지봉골공원","1111017400200060025003452","1111017400","1111069000","서울특별시 종로구 창신동 산6-25","1312","127.014728","37.578719","201300.928031","553241.100642"
"433","1111000000","51","서울특별시","종로구","명륜공원","1111017000100230009007748","1111017000","1111065000","서울특별시 종로구 명륜1가 23-9","1025","126.998072","37.588075","199829.696056","554279.346577"
"434","1111000000","50","서울특별시","종로구","와룡공원","1111017300200020014000001","1111017300","1111065000","서울특별시 종로구 명륜3가 산2-14","1200","126.990072","37.591097","199123.180389","554614.785818"
"435","1111000000","45","서울특별시","종로구","탑골공원","1111013800100380001000002","1111013800","1111061500","서울특별시 종로구 종로2가 38-1","9300","126.988292","37.571317","198965.743678","552419.468679"
"436","1111000000","60","서울특별시","종로구","낙산공원","1111016800200020010031678","1111016800","1111064000","서울특별시 종로구 동숭동 산2-10","577","127.006740","37.579811","200595.385794","553362.187620"
"437","1111000000","33","서울특별시","종로구","무악어린이공원","","1111018700","1111057000","서울특별시 종로구 무악동 산2-83","4953","126.960621","37.577539","196521.525728","553110.741797"
"438","1111000000","28","서울특별시","종로구","후창공원","1111018300102350000023759","1111018300","1111056000","서울특별시 종로구 평창동 217-0","1651","126.964584","37.610129","196872.945197","556727.685077"
"439","1138000000","68","서울특별시","은평구","연신어린이공원","1138010300103390001037260","1138010300","1138052000","서울특별시 은평구 불광동 339-1","1220","126.925058","37.619743","193383.833664","557796.856102"
"440","1138000000","64","서울특별시","은평구","응암어린이공원","1138010700100850041024906","1138010700","1138058000","서울특별시 은평구 응암동 85-41","836","126.923583","37.601642","193251.969400","555787.901561"
"441","1138000000","23","서울특별시","은평구","새록어린이공원","1138010200101580001043897","1138010200","1138051000","서울특별시 은평구 녹번동 158-1","958","126.923684","37.603986","193261.079509","556048.089103"
"446","1132000000","41","서울특별시","도봉구","쌍문초등학교 운동장","1132010500103800028000001","1132010500","1132068000","서울특별시 도봉구 쌍문동 380-28","183","127.026857","37.647282","202370.158078","560851.011600"
"447","1132000000","50","서울특별시","도봉구","원당샘공원","1132010600105440011000001","1132010600","1132071000","서울특별시 도봉구 방학동 547-0","4671","127.022240","37.660882","201962.334798","562360.385429"
"448","1130500000","80","서울특별시","강북구","은모루어린이공원","1130510300101720209000002","1130510300","1130563500","서울특별시 강북구 수유동 172-209","918","127.026819","37.642397","202367.000403","560308.843836"
"449","1130500000","27","서울특별시","강북구","솔밭(근린)공원","1130510400200590001006452","1130510400","1130564500","서울특별시 강북구 우이동 80","37911","127.012177","37.652119","201074.591792","561387.604499"
"450","1130500000","73","서울특별시","강북구","오현어린이공원","1130510200102440000014288","1130510200","1130560800","서울특별시 강북구 번동 244-0","3661","127.046469","37.623733","204102.239839","558238.094312"
"451","1130500000","77","서울특별시","강북구","솔샘어린이공원","1130510100103290011000004","1130510100","1130555500","서울특별시 강북구 미아동 329-11","1264","127.027039","37.618151","202387.140303","557617.824728"
"266","1135000000","20","서울특별시","노원구","중현초등학교 운동장","1135010400102720002012877","1135010400","1135061200","서울특별시 노원구 하계동 272-2","3220","127.066614","37.631990","205879.997676","559155.600429"
"737","1165000000","38","서울특별시","서초구","당골어린이공원","1165010800114360006024170","1165010800","1165051000","서울특별시 서초구 서초동 1436-6","591","127.022663","37.485591","202004.372289","542905.105299"
"738","1165000000","45","서울특별시","서초구","명달근린공원","1165010800113130017020006","1165010800","1165053100","서울특별시 서초구 서초동 1313-17","3355","127.021361","37.498110","201888.932164","544294.601166"
"739","1165000000","56","서울특별시","서초구","코아어린이공원","","1165010600","1165054000","서울특별시 서초구 잠원동 72-4","1300","127.003532","37.508747","200312.238025","545474.960162"
"740","1162000000","97","서울특별시","관악구","문성어린이공원","1162010200116610015008262","1162010200","1162072500","서울특별시 관악구 신림동 1661-15","955","126.903051","37.481869","191425.195991","542496.210139"
"741","1162000000","58","서울특별시","관악구","신림근린공원","1162010200117070002003887","1162010200","1162076500","서울특별시 관악구 신림동 1707-0","19802","126.917622","37.481500","192713.855201","542454.002724"
"742","1162000000","102","서울특별시","관악구","보명어린이공원","1162010200106100288016196","1162010200","1162077500","서울특별시 관악구 신림동 610-288","241","126.925655","37.475610","193423.851582","541799.770621"
"743","1162000000","95","서울특별시","관악구","새빛어린이공원","1162010200105010030014188","1162010200","1162068500","서울특별시 관악구 신림동 501-30","320","126.915184","37.486155","192498.745408","542970.916150"
"744","1162000000","94","서울특별시","관악구","남부창의어린이공원","1162010200104670000016068","1162010200","1162068500","서울특별시 관악구 신림동 467-0","999","126.920504","37.484972","192969.111007","542839.141507"
"751","1162000000","105","서울특별시","관악구","장군봉근린공원","1162010200201700132000001","1162010200","1162064500","서울특별시 관악구 신림동 산170-133","4653","126.936567","37.480024","194389.372357","542288.982513"
"752","1162000000","67","서울특별시","관악구","서원어린이공원","1162010200104090026022133","1162010200","1162064500","서울특별시 관악구 신림동 409-26","1446","126.933421","37.476716","194110.936212","541921.985850"
"753","1162000000","70","서울특별시","관악구","해태어린이공원","1162010200101030141018582","1162010200","1162066500","서울특별시 관악구 신림동 103-141","823","126.940594","37.472516","194745.054825","541455.384244"
"754","1162000000","49","서울특별시","관악구","상록어린이공원","1162010300106020196023360","1162010300","1162063000","서울특별시 관악구 남현동 602-196","1020","126.980351","37.472876","198261.916577","541493.869949"
"755","1162000000","92","서울특별시","관악구","예촌어린이공원","1162010300110830001023095","1162010300","1162063000","서울특별시 관악구 남현동 1083-1","1177","126.976636","37.474637","197933.363399","541689.384017"
"756","1162000000","85","서울특별시","관악구","새싹어린이공원","1162010100115120009026221","1162010100","1162061500","서울특별시 관악구 봉천동 1512-9","1490","126.949531","37.484447","195536.305093","542779.151800"
"757","1162000000","28","서울특별시","관악구","중앙어린이공원","1162010100108900001026218","1162010100","1162061500","서울특별시 관악구 봉천동 890-1","657","126.948270","37.484350","195424.804331","542768.459708"
"759","1162000000","82","서울특별시","관악구","선봉어린이공원","1162010100109420029039470","1162010100","1162060500","서울특별시 관악구 봉천동 942-29","245","126.939633","37.485140","194660.971576","542856.592742"
"788","1171000000","3","서울특별시","송파구","아시아공원","1171010100100840000000042","1171010100","1171072000","서울특별시 송파구 잠실동 84-0","65818","127.077893","37.510285","206886.763883","545648.530432"
